datetime,stock_code_equity,exchange_code_equity,product_type_equity,expiry_date_equity,right_equity,strike_price_equity,open_equity,high_equity,low_equity,close_equity,volume_equity,open_interest_equity,count_equity,stock_code_futures,exchange_code_futures,product_type_futures,expiry_date_futures,right_futures,strike_price_futures,open_futures,high_futures,low_futures,close_futures,volume_futures,open_interest_futures,count_futures,call_open_interest,put_open_interest
01-11-2022 10:45,NIFTY,NSE,0,0,0,0,18158.7,18169.45,18158.4,18168.4,0,0,8297,NIFTY,NFO,Futures,24-Nov-22,Others,0,18212.7,18215,18210,18213.55,23250,11896600,840,9055100,34180850
01-11-2022 10:50,NIFTY,NSE,0,0,0,0,18168.75,18171.55,18164.8,18167.55,0,0,8298,NIFTY,NFO,Futures,24-Nov-22,Others,0,18216,18216.95,18213.1,18215.1,10450,11924750,845,8960500,34262150
01-11-2022 10:55,NIFTY,NSE,0,0,0,0,18168.2,18169.65,18162.55,18167.8,0,0,8299,NIFTY,NFO,Futures,24-Nov-22,Others,0,18213.2,18217.35,18212.9,18217.1,12750,11931550,850,8712900,32437350
01-11-2022 11:00,NIFTY,NSE,0,0,0,0,18168,18175.4,18164.75,18164.75,0,0,8300,NIFTY,NFO,Futures,24-Nov-22,Others,0,18214.9,18217.2,18210.05,18210.05,19800,11980350,855,8674500,32416650
01-11-2022 11:05,NIFTY,NSE,0,0,0,0,18165.4,18166.6,18153.7,18155.35,0,0,8301,NIFTY,NFO,Futures,24-Nov-22,Others,0,18206,18208.15,18205,18207,15350,12025950,860,8614250,32440900
01-11-2022 11:10,NIFTY,NSE,0,0,0,0,18155.6,18164.45,18155.45,18158.05,0,0,8302,NIFTY,NFO,Futures,24-Nov-22,Others,0,18208.55,18210,18204.9,18205.5,15050,12034850,865,8610400,32470200
01-11-2022 11:15,NIFTY,NSE,0,0,0,0,18158.65,18158.75,18147.6,18157.55,0,0,8303,NIFTY,NFO,Futures,24-Nov-22,Others,0,18204,18207,18203,18205.65,8900,12047250,870,8615900,32420450
01-11-2022 11:20,NIFTY,NSE,0,0,0,0,18157.65,18161.55,18152.2,18158.5,0,0,8304,NIFTY,NFO,Futures,24-Nov-22,Others,0,18207.35,18209.65,18206.65,18209,8100,12068350,875,8587750,32595250
01-11-2022 11:25,NIFTY,NSE,0,0,0,0,18158.9,18161.45,18151.7,18154.8,0,0,8305,NIFTY,NFO,Futures,24-Nov-22,Others,0,18201.85,18205.7,18201.85,18202.1,7550,12081550,880,8583000,32600500
01-11-2022 11:30,NIFTY,NSE,0,0,0,0,18154.65,18156.25,18136.75,18137.1,0,0,8306,NIFTY,NFO,Futures,24-Nov-22,Others,0,18191,18194.1,18188.6,18193.95,34600,12110800,885,8489650,32307000
01-11-2022 11:35,NIFTY,NSE,0,0,0,0,18137.2,18146.25,18135.65,18139.9,0,0,8307,NIFTY,NFO,Futures,24-Nov-22,Others,0,18193.1,18195.15,18192.75,18193,7050,12159850,890,8587450,32380100
01-11-2022 11:40,NIFTY,NSE,0,0,0,0,18140.25,18143.9,18136.45,18138.85,0,0,8308,NIFTY,NFO,Futures,24-Nov-22,Others,0,18197.45,18197.45,18191.1,18192,10400,12173350,895,8582450,32274500
01-11-2022 11:45,NIFTY,NSE,0,0,0,0,18138.25,18140,18133.55,18138.6,0,0,8309,NIFTY,NFO,Futures,24-Nov-22,Others,0,18194,18194.9,18191.35,18193.1,6400,12213550,900,8590000,32163750
01-11-2022 11:50,NIFTY,NSE,0,0,0,0,18138.1,18144.1,18136.95,18143.25,0,0,8310,NIFTY,NFO,Futures,24-Nov-22,Others,0,18198.9,18199.95,18197.75,18197.75,8900,12224750,905,8586800,32209050
01-11-2022 11:55,NIFTY,NSE,0,0,0,0,18142.8,18144.95,18140.45,18143.95,0,0,8311,NIFTY,NFO,Futures,24-Nov-22,Others,0,18198.65,18203,18197.95,18203,5650,12233350,910,8580050,32173450
01-11-2022 12:00,NIFTY,NSE,0,0,0,0,18143.55,18151.85,18143.45,18146.5,0,0,8312,NIFTY,NFO,Futures,24-Nov-22,Others,0,18203.5,18203.5,18196,18196,12550,12236150,915,8559850,32236300
01-11-2022 12:05,NIFTY,NSE,0,0,0,0,18147.25,18147.45,18134.05,18136.45,0,0,8313,NIFTY,NFO,Futures,24-Nov-22,Others,0,18189.35,18193.85,18188,18191,6450,12235700,920,8531800,32285700
01-11-2022 12:10,NIFTY,NSE,0,0,0,0,18136.7,18139,18132.25,18138.25,0,0,8314,NIFTY,NFO,Futures,24-Nov-22,Others,0,18193.1,18196.45,18190,18190,5400,12235350,925,8537650,32242400
01-11-2022 12:15,NIFTY,NSE,0,0,0,0,18138.4,18138.4,18120.05,18120.05,0,0,8315,NIFTY,NFO,Futures,24-Nov-22,Others,0,18180.25,18182.3,18175.8,18175.8,26350,12236800,930,8703400,32278450
01-11-2022 12:20,NIFTY,NSE,0,0,0,0,18120.55,18128.6,18117.15,18128.6,0,0,8316,NIFTY,NFO,Futures,24-Nov-22,Others,0,18183.9,18188.75,18183,18187,13800,12223550,935,8660750,31981400
01-11-2022 12:25,NIFTY,NSE,0,0,0,0,18128.6,18131.9,18121.55,18122.9,0,0,8317,NIFTY,NFO,Futures,24-Nov-22,Others,0,18182.6,18182.6,18178.15,18179.1,6750,12223550,940,8684900,31963750
01-11-2022 12:30,NIFTY,NSE,0,0,0,0,18122.7,18131,18121.9,18128.55,0,0,8318,NIFTY,NFO,Futures,24-Nov-22,Others,0,18186.6,18186.6,18181.1,18184,11300,12229800,945,8660750,31982600
01-11-2022 12:35,NIFTY,NSE,0,0,0,0,18127.95,18129.55,18117.2,18119.05,0,0,8319,NIFTY,NFO,Futures,24-Nov-22,Others,0,18173.3,18173.9,18170,18170,38900,12235500,950,8643750,31539600
01-11-2022 12:40,NIFTY,NSE,0,0,0,0,18118.7,18121.4,18108.25,18115.95,0,0,8320,NIFTY,NFO,Futures,24-Nov-22,Others,0,18168.7,18172,18167.45,18171.95,19000,12254500,955,8629650,31355700
01-11-2022 12:45,NIFTY,NSE,0,0,0,0,18115.5,18125.6,18113.8,18125.45,0,0,8321,NIFTY,NFO,Futures,24-Nov-22,Others,0,18181.45,18185,18179.9,18183.1,24100,12273500,960,8660100,31518300
01-11-2022 12:50,NIFTY,NSE,0,0,0,0,18124.9,18128.55,18122.25,18124.5,0,0,8322,NIFTY,NFO,Futures,24-Nov-22,Others,0,18180.3,18182.5,18179.55,18182.5,3050,12286500,965,8337950,29260500
01-11-2022 12:55,NIFTY,NSE,0,0,0,0,18124.15,18134.05,18123.75,18126.5,0,0,8323,NIFTY,NFO,Futures,24-Nov-22,Others,0,18184.15,18184.15,18175.05,18175.9,16950,12304650,970,8339100,29373100
01-11-2022 13:00,NIFTY,NSE,0,0,0,0,18126.25,18126.25,18115.65,18116.6,0,0,8324,NIFTY,NFO,Futures,24-Nov-22,Others,0,18168.15,18170,18167.3,18167.3,10550,12284750,975,8309200,29162750
01-11-2022 13:05,NIFTY,NSE,0,0,0,0,18116,18116.95,18070.55,18072.75,0,0,8325,NIFTY,NFO,Futures,24-Nov-22,Others,0,18135.05,18135.75,18126.05,18134.75,52950,12262800,980,8349300,28390450
01-11-2022 13:10,NIFTY,NSE,0,0,0,0,18071.8,18081.45,18070.7,18076.55,0,0,8326,NIFTY,NFO,Futures,24-Nov-22,Others,0,18132.4,18132.55,18128,18128.5,18500,12233850,985,8623050,27563700
01-11-2022 13:15,NIFTY,NSE,0,0,0,0,18076.75,18077.85,18060.9,18067.6,0,0,8327,NIFTY,NFO,Futures,24-Nov-22,Others,0,18120,18126.6,18116.15,18126.35,21100,12211000,990,8647550,26911300
01-11-2022 13:20,NIFTY,NSE,0,0,0,0,18067.1,18084.4,18065.65,18084.4,0,0,8328,NIFTY,NFO,Futures,24-Nov-22,Others,0,18133.05,18140.8,18133.05,18138.9,29100,12194200,995,8606900,26652250
01-11-2022 13:25,NIFTY,NSE,0,0,0,0,18083.65,18094.1,18083.25,18089.45,0,0,8329,NIFTY,NFO,Futures,24-Nov-22,Others,0,18140.5,18143.55,18137.05,18138.35,7400,12238400,1000,8518350,26431950
01-11-2022 13:30,NIFTY,NSE,0,0,0,0,18089.25,18108.8,18086.5,18104.55,0,0,8330,NIFTY,NFO,Futures,24-Nov-22,Others,0,18162.3,18166.9,18161,18164,24950,12249950,1005,8475650,26549050
01-11-2022 13:35,NIFTY,NSE,0,0,0,0,18104.7,18117.5,18104.25,18116.8,0,0,8331,NIFTY,NFO,Futures,24-Nov-22,Others,0,18176.8,18179.25,18175,18175.05,38250,12273100,1010,8493700,26671900
01-11-2022 13:40,NIFTY,NSE,0,0,0,0,18116.85,18123.05,18106.6,18110.85,0,0,8332,NIFTY,NFO,Futures,24-Nov-22,Others,0,18170.8,18175.1,18170.8,18171.5,12900,12361400,1015,8575850,27363450
01-11-2022 13:45,NIFTY,NSE,0,0,0,0,18110.3,18112.5,18106.05,18110,0,0,8333,NIFTY,NFO,Futures,24-Nov-22,Others,0,18171,18176.5,18171,18173.85,16200,12393100,1020,8576000,27750100
01-11-2022 13:50,NIFTY,NSE,0,0,0,0,18110.25,18121.4,18107,18117.7,0,0,8334,NIFTY,NFO,Futures,24-Nov-22,Others,0,18179.65,18185.8,18177.15,18185.55,12650,12408450,1025,8582650,27858650
01-11-2022 13:55,NIFTY,NSE,0,0,0,0,18116.9,18124.5,18111.9,18115.35,0,0,8335,NIFTY,NFO,Futures,24-Nov-22,Others,0,18177,18178.45,18173.1,18175,10350,12420100,1030,8572650,27880600
01-11-2022 14:00,NIFTY,NSE,0,0,0,0,18115.25,18116.5,18100.25,18102.35,0,0,8336,NIFTY,NFO,Futures,24-Nov-22,Others,0,18156.1,18162,18155.35,18161.8,19400,12424350,1035,8525900,27941300
01-11-2022 14:05,NIFTY,NSE,0,0,0,0,18101.9,18113.85,18101.55,18106.7,0,0,8337,NIFTY,NFO,Futures,24-Nov-22,Others,0,18165,18167.2,18162,18167.2,7200,12429150,1040,8524500,27994350
01-11-2022 14:10,NIFTY,NSE,0,0,0,0,18106.5,18106.5,18094.9,18095.25,0,0,8338,NIFTY,NFO,Futures,24-Nov-22,Others,0,18155.25,18162.95,18155.25,18162,8500,12429150,1045,8559450,28029700
01-11-2022 14:15,NIFTY,NSE,0,0,0,0,18095.8,18110.95,18095.6,18108.35,0,0,8339,NIFTY,NFO,Futures,24-Nov-22,Others,0,18171,18175,18169.2,18173.95,3250,12441350,1050,8592400,27971900
01-11-2022 14:20,NIFTY,NSE,0,0,0,0,18108.2,18120.8,18107.7,18115.7,0,0,8340,NIFTY,NFO,Futures,24-Nov-22,Others,0,18178.2,18179.5,18173,18177,7300,12443300,1055,8553100,28072950
01-11-2022 14:25,NIFTY,NSE,0,0,0,0,18115.35,18116.4,18107.25,18108.6,0,0,8341,NIFTY,NFO,Futures,24-Nov-22,Others,0,18172,18176.65,18166.1,18174,9900,12457600,1060,8573250,28099850
01-11-2022 14:30,NIFTY,NSE,0,0,0,0,18107.85,18112.6,18098.55,18103.9,0,0,8342,NIFTY,NFO,Futures,24-Nov-22,Others,0,18159.8,18178.95,18159.8,18178.1,15900,12470550,1065,8562100,27969100
01-11-2022 14:35,NIFTY,NSE,0,0,0,0,18105.45,18117.75,18105.05,18112.25,0,0,8343,NIFTY,NFO,Futures,24-Nov-22,Others,0,18173,18179,18171.2,18179,7800,12471000,1070,8523650,27875100
01-11-2022 14:40,NIFTY,NSE,0,0,0,0,18111.95,18120.6,18105.15,18109.15,0,0,8344,NIFTY,NFO,Futures,24-Nov-22,Others,0,18168.15,18177.9,18165.65,18175.6,7450,12334550,1075,8533100,27913600
01-11-2022 14:45,NIFTY,NSE,0,0,0,0,18108.9,18119.25,18108.65,18118.7,0,0,8345,NIFTY,NFO,Futures,24-Nov-22,Others,0,18184.7,18186.7,18182.1,18183.1,41600,12386750,1080,8513050,28129450
01-11-2022 14:50,NIFTY,NSE,0,0,0,0,18118.55,18144.55,18111.25,18139.6,0,0,8346,NIFTY,NFO,Futures,24-Nov-22,Others,0,18212.95,18217.45,18210,18210,30900,12425700,1085,8447150,28182850
01-11-2022 14:55,NIFTY,NSE,0,0,0,0,18139.7,18141.1,18129.8,18133.9,0,0,8347,NIFTY,NFO,Futures,24-Nov-22,Others,0,18201.55,18205.85,18201.55,18205.1,26300,12481850,1090,8378600,28310550
01-11-2022 15:00,NIFTY,NSE,0,0,0,0,18134,18136.95,18103.05,18112.05,0,0,8348,NIFTY,NFO,Futures,24-Nov-22,Others,0,18177.8,18192,18174.95,18191.85,40850,12650000,1095,8240950,27853400
01-11-2022 15:05,NIFTY,NSE,0,0,0,0,18111.8,18148.85,18111.7,18147.65,0,0,8349,NIFTY,NFO,Futures,24-Nov-22,Others,0,18208.8,18210,18203.8,18207.45,38700,12670500,1100,8180650,27823100
01-11-2022 15:10,NIFTY,NSE,0,0,0,0,18147.25,18148.9,18140.6,18147.65,0,0,8350,NIFTY,NFO,Futures,24-Nov-22,Others,0,18205,18212,18204.45,18212,47150,12668900,1105,7969400,28165050
01-11-2022 15:15,NIFTY,NSE,0,0,0,0,18147.75,18153.45,18145.15,18149.8,0,0,8351,NIFTY,NFO,Futures,24-Nov-22,Others,0,18206.45,18211.7,18206.1,18210.15,33250,12654950,1110,7802400,27788250
01-11-2022 15:20,NIFTY,NSE,0,0,0,0,18148.45,18154.55,18145,18151.4,0,0,8352,NIFTY,NFO,Futures,24-Nov-22,Others,0,18217,18217,18214.65,18216.85,32250,12641500,1115,7740800,27323900
01-11-2022 15:25,NIFTY,NSE,0,0,0,0,18152.35,18155.6,18145.25,18147.3,0,0,8353,NIFTY,NFO,Futures,24-Nov-22,Others,0,18215.2,18216.7,18213.4,18216.65,33650,12637200,1120,7552800,26964500
02-11-2022 09:15,NIFTY,NSE,0,0,0,0,18177.9,18177.9,18136.6,18140.6,0,0,8381,NIFTY,NFO,Futures,24-Nov-22,Others,0,18222.15,18222.8,18195,18200,99200,12181600,1125,7138400,26703650
02-11-2022 09:20,NIFTY,NSE,0,0,0,0,18138.15,18146.8,18110.7,18132.4,0,0,8382,NIFTY,NFO,Futures,24-Nov-22,Others,0,18193.95,18199.7,18192,18197.1,33950,12139250,1130,7464800,28413100
02-11-2022 09:25,NIFTY,NSE,0,0,0,0,18132.05,18144.15,18129.85,18137.3,0,0,8383,NIFTY,NFO,Futures,24-Nov-22,Others,0,18199.75,18202.2,18193.1,18202,16150,12150400,1135,7493800,29080250
02-11-2022 09:30,NIFTY,NSE,0,0,0,0,18135.85,18147.4,18121.3,18121.95,0,0,8384,NIFTY,NFO,Futures,24-Nov-22,Others,0,18191.65,18191.65,18177,18178.35,42950,12146600,1140,7521900,29418900
02-11-2022 09:35,NIFTY,NSE,0,0,0,0,18120.35,18122.4,18102.05,18107.15,0,0,8385,NIFTY,NFO,Futures,24-Nov-22,Others,0,18167.6,18167.6,18161.1,18166,62050,12070350,1145,7631550,29573500
02-11-2022 09:40,NIFTY,NSE,0,0,0,0,18106.55,18128.85,18103.65,18124.1,0,0,8386,NIFTY,NFO,Futures,24-Nov-22,Others,0,18177.35,18178,18174.35,18175,11800,12037800,1150,7594500,29754950
02-11-2022 09:45,NIFTY,NSE,0,0,0,0,18123.7,18150.6,18122.75,18150.6,0,0,8387,NIFTY,NFO,Futures,24-Nov-22,Others,0,18195.4,18204,18195.4,18198.75,52800,12006000,1155,7371900,30165600
02-11-2022 09:50,NIFTY,NSE,0,0,0,0,18150.55,18150.55,18140.45,18141.7,0,0,8388,NIFTY,NFO,Futures,24-Nov-22,Others,0,18197.05,18199.65,18188,18188.55,34300,11964300,1160,7177950,30537900
02-11-2022 09:55,NIFTY,NSE,0,0,0,0,18142.1,18142.1,18115.5,18117.15,0,0,8389,NIFTY,NFO,Futures,24-Nov-22,Others,0,18171,18172.25,18165,18167.8,25150,11936750,1165,7112200,30692400
02-11-2022 10:00,NIFTY,NSE,0,0,0,0,18117.4,18130.5,18107.3,18128.35,0,0,8390,NIFTY,NFO,Futures,24-Nov-22,Others,0,18179.65,18183,18170,18171.2,9550,11930050,1170,7095650,30691400
02-11-2022 10:05,NIFTY,NSE,0,0,0,0,18129.35,18133.55,18118.3,18128.1,0,0,8391,NIFTY,NFO,Futures,24-Nov-22,Others,0,18182.6,18184.35,18173.55,18175.1,12100,11920050,1175,7100100,30835500
02-11-2022 10:10,NIFTY,NSE,0,0,0,0,18127.85,18127.85,18118.55,18121.5,0,0,8392,NIFTY,NFO,Futures,24-Nov-22,Others,0,18180,18180,18172.1,18173,10400,11914350,1180,7119300,30738300
02-11-2022 10:15,NIFTY,NSE,0,0,0,0,18121.5,18123.4,18112.5,18118.45,0,0,8393,NIFTY,NFO,Futures,24-Nov-22,Others,0,18169.3,18174.25,18166.85,18171.45,20900,11929100,1185,7134250,30675050
02-11-2022 10:20,NIFTY,NSE,0,0,0,0,18117.8,18121,18105.75,18107.1,0,0,8394,NIFTY,NFO,Futures,24-Nov-22,Others,0,18164.1,18166.85,18159.45,18163.4,44450,11910200,1190,7156250,30327600
02-11-2022 10:25,NIFTY,NSE,0,0,0,0,18107.7,18118.7,18103.95,18113.85,0,0,8395,NIFTY,NFO,Futures,24-Nov-22,Others,0,18166.1,18169.65,18161.1,18165,12450,11899250,1195,7136450,30184400
02-11-2022 10:30,NIFTY,NSE,0,0,0,0,18113.55,18125.3,18109.15,18118.2,0,0,8396,NIFTY,NFO,Futures,24-Nov-22,Others,0,18170.35,18171.95,18167.35,18171.15,9550,11898100,1200,7080550,30443700
02-11-2022 10:35,NIFTY,NSE,0,0,0,0,18118.9,18130.95,18116.75,18128.6,0,0,8397,NIFTY,NFO,Futures,24-Nov-22,Others,0,18180,18181.1,18176.5,18178,13950,11904400,1205,7025600,30743950
02-11-2022 10:40,NIFTY,NSE,0,0,0,0,18128.35,18130.25,18124.2,18127.85,0,0,8398,NIFTY,NFO,Futures,24-Nov-22,Others,0,18174.25,18177,18173.05,18173.05,10050,11900350,1210,6962750,30735850
02-11-2022 10:45,NIFTY,NSE,0,0,0,0,18127.8,18127.95,18117.75,18118.75,0,0,8399,NIFTY,NFO,Futures,24-Nov-22,Others,0,18167.1,18172.1,18164.45,18164.85,13300,11870050,1215,6896100,30796800
02-11-2022 10:50,NIFTY,NSE,0,0,0,0,18118.5,18128.3,18115.4,18125.3,0,0,8400,NIFTY,NFO,Futures,24-Nov-22,Others,0,18178,18179.9,18173.7,18176.4,7900,11864700,1220,6253850,24672950
02-11-2022 10:55,NIFTY,NSE,0,0,0,0,18124.35,18128.95,18112.7,18112.7,0,0,8401,NIFTY,NFO,Futures,24-Nov-22,Others,0,18166.25,18166.7,18162.45,18165,11550,11854900,1225,6253000,24650300
02-11-2022 11:00,NIFTY,NSE,0,0,0,0,18112.7,18113.65,18105,18105.85,0,0,8402,NIFTY,NFO,Futures,24-Nov-22,Others,0,18162.95,18168,18157,18166.9,13700,11823100,1230,6261550,24475450
02-11-2022 11:05,NIFTY,NSE,0,0,0,0,18105.8,18113.5,18095.05,18095.05,0,0,8403,NIFTY,NFO,Futures,24-Nov-22,Others,0,18155.15,18156,18150,18151.5,27900,11789000,1235,6401050,24434250
02-11-2022 11:10,NIFTY,NSE,0,0,0,0,18095.4,18113,18092.65,18110.05,0,0,8404,NIFTY,NFO,Futures,24-Nov-22,Others,0,18161.5,18162,18160,18160,16450,11793050,1240,6495350,24418950
02-11-2022 11:15,NIFTY,NSE,0,0,0,0,18109.6,18119.5,18106.75,18119.05,0,0,8405,NIFTY,NFO,Futures,24-Nov-22,Others,0,18166.5,18171.7,18166.45,18169.5,18800,11785250,1245,6435100,24360200
02-11-2022 11:20,NIFTY,NSE,0,0,0,0,18120.2,18121.7,18113.1,18114.55,0,0,8406,NIFTY,NFO,Futures,24-Nov-22,Others,0,18165.95,18166.75,18161.1,18164.15,10350,11772550,1250,6266300,24448900
02-11-2022 11:25,NIFTY,NSE,0,0,0,0,18114.3,18120.95,18111.65,18114.45,0,0,8407,NIFTY,NFO,Futures,24-Nov-22,Others,0,18164.95,18166.3,18161.5,18163.55,17400,11772700,1255,6200550,24598000
02-11-2022 11:30,NIFTY,NSE,0,0,0,0,18114.55,18116.4,18109.05,18113.7,0,0,8408,NIFTY,NFO,Futures,24-Nov-22,Others,0,18164,18167.1,18158,18159.05,8750,11773150,1260,6199800,24618650
02-11-2022 11:35,NIFTY,NSE,0,0,0,0,18112.75,18112.75,18103.55,18104.45,0,0,8409,NIFTY,NFO,Futures,24-Nov-22,Others,0,18158,18161,18156.4,18160,2900,11764800,1265,6203550,24603700
02-11-2022 11:40,NIFTY,NSE,0,0,0,0,18104.35,18111.5,18104.25,18109,0,0,8410,NIFTY,NFO,Futures,24-Nov-22,Others,0,18158.85,18162,18157.4,18162,2650,11763850,1270,6191650,24684500
02-11-2022 11:45,NIFTY,NSE,0,0,0,0,18108.25,18110.55,18100.05,18102.45,0,0,8411,NIFTY,NFO,Futures,24-Nov-22,Others,0,18155,18159,18151.5,18159,12800,11749050,1275,6193900,24695800
02-11-2022 11:50,NIFTY,NSE,0,0,0,0,18102.75,18106.5,18092,18101.5,0,0,8412,NIFTY,NFO,Futures,24-Nov-22,Others,0,18151.2,18157.3,18150.45,18155.9,6400,11748250,1280,6192950,24712550
02-11-2022 11:55,NIFTY,NSE,0,0,0,0,18101.8,18102.8,18095.55,18097.9,0,0,8413,NIFTY,NFO,Futures,24-Nov-22,Others,0,18153.25,18155.95,18145.2,18147.55,11300,11746750,1285,6164700,24751650
02-11-2022 12:00,NIFTY,NSE,0,0,0,0,18097.25,18101.6,18091.2,18101.6,0,0,8414,NIFTY,NFO,Futures,24-Nov-22,Others,0,18159.35,18160,18155.6,18159,7450,11740250,1290,6158150,24693650
02-11-2022 12:05,NIFTY,NSE,0,0,0,0,18101.85,18104.65,18092.65,18092.85,0,0,8415,NIFTY,NFO,Futures,24-Nov-22,Others,0,18148.2,18153.95,18148.2,18152.75,7200,11739500,1295,6206700,24694750
02-11-2022 12:10,NIFTY,NSE,0,0,0,0,18092.85,18096.1,18085.55,18087.45,0,0,8416,NIFTY,NFO,Futures,24-Nov-22,Others,0,18143.9,18147.7,18141.4,18146.6,31300,11745500,1300,6217100,24702450
02-11-2022 12:15,NIFTY,NSE,0,0,0,0,18087.6,18091.15,18086.95,18089.9,0,0,8417,NIFTY,NFO,Futures,24-Nov-22,Others,0,18151.3,18152.1,18149.15,18150.05,11250,11760550,1305,6333550,24808750
02-11-2022 12:20,NIFTY,NSE,0,0,0,0,18089.6,18090.75,18081.45,18081.45,0,0,8418,NIFTY,NFO,Futures,24-Nov-22,Others,0,18142.1,18145.95,18140.6,18143.65,9450,11770000,1310,6385350,24743500
02-11-2022 12:25,NIFTY,NSE,0,0,0,0,18081.95,18096.1,18081.65,18095,0,0,8419,NIFTY,NFO,Futures,24-Nov-22,Others,0,18150,18156.9,18150,18156.85,6050,11794700,1315,6385400,24598950
02-11-2022 12:30,NIFTY,NSE,0,0,0,0,18095,18097.35,18085.65,18087.5,0,0,8420,NIFTY,NFO,Futures,24-Nov-22,Others,0,18147.95,18148.2,18142.3,18144.85,6300,11801000,1320,6416850,24502400
