datetime,stock_code,exchange_code,product_type,expiry_date,right,strike_price,open,high,low,close,volume,open_interest,count
03-11-2022 09:35,NIFTY,NSE,,,,,18040.4,18073.5,18040.4,18073.4,,,8483
03-11-2022 09:40,NIFTY,NSE,,,,,18073.55,18078.95,18049.1,18049.1,,,8484
03-11-2022 09:45,NIFTY,NSE,,,,,18049.5,18075.05,18044.65,18075.05,,,8485
03-11-2022 09:50,NIFTY,NSE,,,,,18075.25,18076.25,18057.25,18060.45,,,8486
03-11-2022 09:55,NIFTY,NSE,,,,,18061.95,18077.75,18060.35,18077.75,,,8487
03-11-2022 10:00,NIFTY,NSE,,,,,18078.5,18078.6,18060.25,18072.1,,,8488
03-11-2022 10:05,NIFTY,NSE,,,,,18073.15,18074.55,18054.05,18059.15,,,8489
03-11-2022 10:10,NIFTY,NSE,,,,,18059.6,18068.95,18045.55,18067.9,,,8490
03-11-2022 10:15,NIFTY,NSE,,,,,18069.1,18089.95,18060.85,18088.1,,,8491
03-11-2022 10:20,NIFTY,NSE,,,,,18088.5,18094.55,18083.15,18092.6,,,8492
03-11-2022 10:25,NIFTY,NSE,,,,,18093.2,18096.75,18085.65,18096.45,,,8493
03-11-2022 10:30,NIFTY,NSE,,,,,18096.3,18105.7,18095.25,18098.9,,,8494
03-11-2022 10:35,NIFTY,NSE,,,,,18099.75,18100.2,18089,18092.65,,,8495
03-11-2022 10:40,NIFTY,NSE,,,,,18093.05,18100.45,18089.7,18099.75,,,8496
03-11-2022 10:45,NIFTY,NSE,,,,,18100.25,18100.95,18082.2,18082.2,,,8497
03-11-2022 10:50,NIFTY,NSE,,,,,18082.05,18088.2,18078.75,18088.2,,,8498
03-11-2022 10:55,NIFTY,NSE,,,,,18086.75,18089.55,18078.9,18079.6,,,8499
03-11-2022 11:00,NIFTY,NSE,,,,,18079.95,18088.05,18079.95,18083.15,,,8500
03-11-2022 11:05,NIFTY,NSE,,,,,18082.95,18083.05,18070,18071.6,,,8501
03-11-2022 11:10,NIFTY,NSE,,,,,18071.75,18072.55,18059.5,18062.05,,,8502
03-11-2022 11:15,NIFTY,NSE,,,,,18061.5,18092.65,18061.5,18092.65,,,8503
03-11-2022 11:20,NIFTY,NSE,,,,,18091.9,18096.55,18087.8,18088.4,,,8504
03-11-2022 11:25,NIFTY,NSE,,,,,18088.4,18095.8,18085.4,18086.4,,,8505
03-11-2022 11:30,NIFTY,NSE,,,,,18086.4,18086.4,18074.65,18074.65,,,8506
03-11-2022 11:35,NIFTY,NSE,,,,,18074.5,18076.95,18065.3,18065.6,,,8507
03-11-2022 11:40,NIFTY,NSE,,,,,18065.8,18066.25,18046.45,18047.45,,,8508
03-11-2022 11:45,NIFTY,NSE,,,,,18047.15,18052.2,18040.35,18045.85,,,8509
03-11-2022 11:50,NIFTY,NSE,,,,,18046,18055.9,18040.5,18048.1,,,8510
03-11-2022 11:55,NIFTY,NSE,,,,,18048.4,18048.4,18033.2,18037.8,,,8511
03-11-2022 12:00,NIFTY,NSE,,,,,18038.35,18050.15,18038.3,18048.6,,,8512
03-11-2022 12:05,NIFTY,NSE,,,,,18048.8,18049.95,18041.6,18046.95,,,8513
03-11-2022 12:10,NIFTY,NSE,,,,,18047.4,18050.6,18033.95,18034.2,,,8514
03-11-2022 12:15,NIFTY,NSE,,,,,18034.2,18044.7,18034.2,18037.95,,,8515
03-11-2022 12:20,NIFTY,NSE,,,,,18038.35,18042.9,18033.25,18034.7,,,8516
03-11-2022 12:25,NIFTY,NSE,,,,,18035.4,18039.55,18032.15,18033.1,,,8517
03-11-2022 12:30,NIFTY,NSE,,,,,18032.95,18044.8,18029.8,18040.35,,,8518
03-11-2022 12:35,NIFTY,NSE,,,,,18040.75,18043.3,18024.15,18024.5,,,8519
03-11-2022 12:40,NIFTY,NSE,,,,,18024.6,18029.1,18023.7,18024.2,,,8520
03-11-2022 12:45,NIFTY,NSE,,,,,18025.2,18030.7,18022.8,18022.8,,,8521
03-11-2022 12:50,NIFTY,NSE,,,,,18023.15,18025.05,18021.1,18022.05,,,8522
03-11-2022 12:55,NIFTY,NSE,,,,,18022.35,18023.3,18007.35,18009.4,,,8523
03-11-2022 13:00,NIFTY,NSE,,,,,18010.15,18011.15,18005.75,18007.05,,,8524
03-11-2022 13:05,NIFTY,NSE,,,,,18007.6,18013.8,18004.25,18005.1,,,8525
03-11-2022 13:10,NIFTY,NSE,,,,,18004.75,18018.7,18002.85,18017.35,,,8526
03-11-2022 13:15,NIFTY,NSE,,,,,18017.45,18035.5,18016.5,18034.35,,,8527
03-11-2022 13:20,NIFTY,NSE,,,,,18034.15,18034.15,18023,18032.65,,,8528
03-11-2022 13:25,NIFTY,NSE,,,,,18032,18034.55,18026.05,18032.25,,,8529
03-11-2022 13:30,NIFTY,NSE,,,,,18031.95,18038.1,18031.25,18032.4,,,8530
03-11-2022 13:35,NIFTY,NSE,,,,,18032,18032,18022.05,18028.15,,,8531
03-11-2022 13:40,NIFTY,NSE,,,,,18028.1,18041.8,18028,18041,,,8532
03-11-2022 13:45,NIFTY,NSE,,,,,18041.3,18052.05,18040.55,18051.3,,,8533
03-11-2022 13:50,NIFTY,NSE,,,,,18051.45,18051.7,18034.3,18037.05,,,8534
03-11-2022 13:55,NIFTY,NSE,,,,,18037.05,18037.35,18024.45,18026.6,,,8535
03-11-2022 14:00,NIFTY,NSE,,,,,18026.7,18027.15,18011.45,18015.65,,,8536
03-11-2022 14:05,NIFTY,NSE,,,,,18015.75,18027.2,18013.25,18026.4,,,8537
