datetime,stock_code,exchange_code,product_type,expiry_date,right,strike_price,open,high,low,close,volume,open_interest,count
01-07-2022 07:40,NIFTY,NSE,,,,,15780.25,15780.25,15780.25,15780.25,,,0
01-07-2022 07:45,NIFTY,NSE,,,,,15780.25,15780.25,15780.25,15780.25,,,1
01-07-2022 07:50,NIFTY,NSE,,,,,15780.25,15780.25,15780.25,15780.25,,,2
01-07-2022 07:55,NIFTY,NSE,,,,,15780.25,15780.25,15780.25,15780.25,,,3
01-07-2022 08:00,NIFTY,NSE,,,,,15780.25,15780.25,15780.25,15780.25,,,4
01-07-2022 08:05,NIFTY,NSE,,,,,15780.25,15780.25,15780.25,15780.25,,,5
01-07-2022 08:10,NIFTY,NSE,,,,,15780.25,15780.25,15780.25,15780.25,,,6
01-07-2022 08:15,NIFTY,NSE,,,,,15780.25,15780.25,15780.25,15780.25,,,7
01-07-2022 08:20,NIFTY,NSE,,,,,15780.25,15780.25,15780.25,15780.25,,,8
01-07-2022 08:25,NIFTY,NSE,,,,,15780.25,15780.25,15780.25,15780.25,,,9
01-07-2022 08:30,NIFTY,NSE,,,,,15780.25,15780.25,15780.25,15780.25,,,10
01-07-2022 08:35,NIFTY,NSE,,,,,15780.25,15780.25,15780.25,15780.25,,,11
01-07-2022 08:40,NIFTY,NSE,,,,,15780.25,15780.25,15780.25,15780.25,,,12
01-07-2022 08:45,NIFTY,NSE,,,,,15780.25,15780.25,15780.25,15780.25,,,13
01-07-2022 08:50,NIFTY,NSE,,,,,15780.25,15780.25,15780.25,15780.25,,,14
01-07-2022 08:55,NIFTY,NSE,,,,,15780.25,15780.25,15780.25,15780.25,,,15
01-07-2022 09:00,NIFTY,NSE,,,,,15780.25,15780.25,15169.75,15521.35,,,16
01-07-2022 09:05,NIFTY,NSE,,,,,15525.4,15714.5,15477.9,15698.7,,,17
01-07-2022 09:10,NIFTY,NSE,,,,,15699.95,15710.6,15679.65,15703.7,,,18
01-07-2022 09:15,NIFTY,NSE,,,,,15703.7,15703.7,15662.55,15677.05,,,19
01-07-2022 09:20,NIFTY,NSE,,,,,15677,15700.15,15651.35,15692.25,,,20
01-07-2022 09:25,NIFTY,NSE,,,,,15693.95,15719.45,15683,15717.45,,,21
01-07-2022 09:30,NIFTY,NSE,,,,,15715.7,15717.3,15681.05,15687.65,,,22
01-07-2022 09:35,NIFTY,NSE,,,,,15687.25,15699.75,15685.2,15691.55,,,23
01-07-2022 09:40,NIFTY,NSE,,,,,15690.95,15695.45,15656.1,15656.7,,,24
01-07-2022 09:45,NIFTY,NSE,,,,,15656.75,15659.9,15629.45,15637.35,,,25
01-07-2022 09:50,NIFTY,NSE,,,,,15636.3,15647.7,15627.05,15647.3,,,26
01-07-2022 09:55,NIFTY,NSE,,,,,15647.05,15650.65,15614,15616.9,,,27
01-07-2022 10:00,NIFTY,NSE,,,,,15614.85,15624.6,15606.5,15623,,,28
01-07-2022 10:05,NIFTY,NSE,,,,,15622.65,15631.9,15582.65,15582.65,,,29
01-07-2022 10:10,NIFTY,NSE,,,,,15585.8,15589.75,15527.75,15547.25,,,30
01-07-2022 10:15,NIFTY,NSE,,,,,15547.8,15559.15,15541.45,15552.75,,,31
01-07-2022 10:20,NIFTY,NSE,,,,,15552.5,15552.5,15511.85,15536.9,,,32
01-07-2022 10:25,NIFTY,NSE,,,,,15537.45,15592.45,15535,15584,,,33
01-07-2022 10:30,NIFTY,NSE,,,,,15583.9,15609.5,15575.1,15603.3,,,34
01-07-2022 10:35,NIFTY,NSE,,,,,15603,15621.3,15594.3,15607.85,,,35
01-07-2022 10:40,NIFTY,NSE,,,,,15607.25,15630.2,15605.8,15615.45,,,36
01-07-2022 10:45,NIFTY,NSE,,,,,15615.5,15626.75,15606.85,15611.4,,,37
01-07-2022 10:50,NIFTY,NSE,,,,,15610.7,15612.05,15595.1,15605.5,,,38
01-07-2022 10:55,NIFTY,NSE,,,,,15607.35,15625.5,15604,15625.5,,,39
01-07-2022 11:00,NIFTY,NSE,,,,,15624.85,15631.05,15615.2,15618.85,,,40
01-07-2022 11:05,NIFTY,NSE,,,,,15618.05,15621.8,15607.55,15614.9,,,41
01-07-2022 11:10,NIFTY,NSE,,,,,15614.35,15616.55,15603.2,15608.75,,,42
01-07-2022 11:15,NIFTY,NSE,,,,,15608.1,15635.4,15608,15635.4,,,43
01-07-2022 11:20,NIFTY,NSE,,,,,15635.45,15648.55,15635.45,15644.8,,,44
01-07-2022 11:25,NIFTY,NSE,,,,,15644.9,15647.95,15638.8,15641.45,,,45
01-07-2022 11:30,NIFTY,NSE,,,,,15641.1,15648.6,15630.8,15632.05,,,46
01-07-2022 11:35,NIFTY,NSE,,,,,15632.15,15634.8,15614.5,15616.7,,,47
01-07-2022 11:40,NIFTY,NSE,,,,,15616.35,15616.35,15609.05,15610.3,,,48
01-07-2022 11:45,NIFTY,NSE,,,,,15611.4,15628.8,15611.4,15612.6,,,49
01-07-2022 11:50,NIFTY,NSE,,,,,15611.9,15611.95,15593.95,15599.5,,,50
01-07-2022 11:55,NIFTY,NSE,,,,,15599.6,15608.55,15590.6,15607.65,,,51
01-07-2022 12:00,NIFTY,NSE,,,,,15607.45,15638.05,15605.55,15633.5,,,52
01-07-2022 12:05,NIFTY,NSE,,,,,15632.85,15645.25,15628.15,15642.05,,,53
01-07-2022 12:10,NIFTY,NSE,,,,,15641.5,15641.65,15632.3,15636.25,,,54
01-07-2022 12:15,NIFTY,NSE,,,,,15635.9,15639.55,15626.85,15638.35,,,55
01-07-2022 12:20,NIFTY,NSE,,,,,15638.7,15659.4,15638.15,15653.6,,,56
01-07-2022 12:25,NIFTY,NSE,,,,,15653.7,15662.9,15649.65,15652.9,,,57
01-07-2022 12:30,NIFTY,NSE,,,,,15652.55,15653.15,15641.1,15642.25,,,58
01-07-2022 12:35,NIFTY,NSE,,,,,15642.75,15642.75,15627.35,15642.35,,,59
01-07-2022 12:40,NIFTY,NSE,,,,,15643.1,15658.25,15643.1,15653.8,,,60
01-07-2022 12:45,NIFTY,NSE,,,,,15653,15654.55,15637.85,15637.85,,,61
01-07-2022 12:50,NIFTY,NSE,,,,,15637.4,15641.5,15631.15,15640.15,,,62
01-07-2022 12:55,NIFTY,NSE,,,,,15639.6,15650.8,15639.25,15649.8,,,63
01-07-2022 13:00,NIFTY,NSE,,,,,15652.35,15666.2,15645.05,15665.35,,,64
01-07-2022 13:05,NIFTY,NSE,,,,,15666.75,15677.8,15663.85,15671.8,,,65
01-07-2022 13:10,NIFTY,NSE,,,,,15671.8,15697.9,15668.4,15688.75,,,66
01-07-2022 13:15,NIFTY,NSE,,,,,15688.75,15691.8,15680.05,15684,,,67
01-07-2022 13:20,NIFTY,NSE,,,,,15685.05,15685.95,15671.65,15678.35,,,68
01-07-2022 13:25,NIFTY,NSE,,,,,15678,15702.05,15677.35,15687.2,,,69
01-07-2022 13:30,NIFTY,NSE,,,,,15687.1,15687.1,15669.55,15676.2,,,70
01-07-2022 13:35,NIFTY,NSE,,,,,15675.8,15677.55,15660,15664,,,71
01-07-2022 13:40,NIFTY,NSE,,,,,15664.45,15676.05,15647.45,15676.05,,,72
01-07-2022 13:45,NIFTY,NSE,,,,,15675.95,15691.1,15673.4,15686.9,,,73
01-07-2022 13:50,NIFTY,NSE,,,,,15687.05,15688.55,15677.8,15679.1,,,74
01-07-2022 13:55,NIFTY,NSE,,,,,15679.35,15695.85,15677.55,15678.85,,,75
01-07-2022 14:00,NIFTY,NSE,,,,,15679.35,15682.35,15663.5,15671.45,,,76
01-07-2022 14:05,NIFTY,NSE,,,,,15671.65,15684.25,15662.3,15683.05,,,77
01-07-2022 14:10,NIFTY,NSE,,,,,15682.75,15683.25,15657.9,15657.9,,,78
01-07-2022 14:15,NIFTY,NSE,,,,,15658.05,15674.7,15644.4,15652.95,,,79
01-07-2022 14:20,NIFTY,NSE,,,,,15652.65,15669.2,15644.1,15648.5,,,80
01-07-2022 14:25,NIFTY,NSE,,,,,15648.75,15660.1,15637.8,15652.7,,,81
01-07-2022 14:30,NIFTY,NSE,,,,,15652.75,15658.7,15647.4,15649.25,,,82
01-07-2022 14:35,NIFTY,NSE,,,,,15648.95,15670.3,15634,15663.65,,,83
01-07-2022 14:40,NIFTY,NSE,,,,,15664.4,15686.9,15664.4,15686.65,,,84
01-07-2022 14:45,NIFTY,NSE,,,,,15686.25,15713,15677.35,15704.9,,,85
01-07-2022 14:50,NIFTY,NSE,,,,,15704.9,15727.65,15701.5,15703.2,,,86
01-07-2022 14:55,NIFTY,NSE,,,,,15702.75,15723.8,15700.4,15719.25,,,87
01-07-2022 15:00,NIFTY,NSE,,,,,15719.6,15722.25,15697.5,15697.5,,,88
01-07-2022 15:05,NIFTY,NSE,,,,,15697.05,15716.5,15691.65,15716.4,,,89
01-07-2022 15:10,NIFTY,NSE,,,,,15717.15,15741.8,15717.15,15741.55,,,90
01-07-2022 15:15,NIFTY,NSE,,,,,15741.35,15760.5,15741.35,15753,,,91
01-07-2022 15:20,NIFTY,NSE,,,,,15752.75,15772.55,15748.75,15771.25,,,92
01-07-2022 15:25,NIFTY,NSE,,,,,15772.8,15784.8,15770,15783.85,,,93
01-07-2022 15:30,NIFTY,NSE,,,,,15784.1,15791.7,15757.7,15766.6,,,94
01-07-2022 15:35,NIFTY,NSE,,,,,15766.6,15766.6,15752.05,15752.05,,,95
01-07-2022 15:40,NIFTY,NSE,,,,,15752.05,15752.05,15752.05,15752.05,,,96
01-07-2022 15:45,NIFTY,NSE,,,,,15752.05,15752.05,15752.05,15752.05,,,97
01-07-2022 15:50,NIFTY,NSE,,,,,15752.05,15752.05,15752.05,15752.05,,,98
01-07-2022 15:55,NIFTY,NSE,,,,,15752.05,15752.05,15752.05,15752.05,,,99
01-07-2022 16:00,NIFTY,NSE,,,,,15752.05,15752.05,15752.05,15752.05,,,100
